"Check Time" "Max Duration" "Min Duration" "Mean Duration" Errors
"03/Nov/22 20:46" " 0:00:14" " 0:00:02" " 0:00:08" 0
"03/Nov/22 21:16" " 0:00:04" " 0:00:03" " 0:00:04" 0
"03/Nov/22 21:46" " 0:00:10" " 0:00:03" " 0:00:06" 0
"03/Nov/22 22:17" " 0:00:11" " 0:00:03" " 0:00:07" 0
"03/Nov/22 22:48" " 0:00:11" " 0:00:03" " 0:00:07" 0
"03/Nov/22 23:18" " 0:00:12" " 0:00:03" " 0:00:07" 0
"03/Nov/22 23:49" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 00:20" " 0:00:09" " 0:00:04" " 0:00:07" 0
"04/Nov/22 00:50" " 0:00:04" " 0:00:03" " 0:00:03" 0
"04/Nov/22 01:20" " 0:00:13" " 0:00:03" " 0:00:07" 0
"04/Nov/22 01:51" " 0:00:12" " 0:00:03" " 0:00:07" 0
"04/Nov/22 02:22" " 0:00:14" " 0:00:02" " 0:00:08" 0
"04/Nov/22 02:53" " 0:00:11" " 0:00:02" " 0:00:07" 0
"04/Nov/22 03:23" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 03:54" " 0:00:12" " 0:00:03" " 0:00:06" 0
"04/Nov/22 04:24" " 0:00:11" " 0:00:04" " 0:00:08" 0
"04/Nov/22 04:55" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 05:26" " 0:00:10" " 0:00:03" " 0:00:08" 0
"04/Nov/22 05:56" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 06:27" " 0:00:10" " 0:00:03" " 0:00:07" 0
"04/Nov/22 06:58" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 07:28" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 07:59" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 08:29" " 0:00:11" " 0:00:03" " 0:00:08" 0
"04/Nov/22 09:00" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 09:31" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 10:02" " 0:00:14" " 0:00:03" " 0:00:07" 0
"04/Nov/22 10:32" " 0:00:15" " 0:00:04" " 0:00:09" 0
"04/Nov/22 11:03" " 0:00:07" " 0:00:04" " 0:00:06" 0
"04/Nov/22 11:33" " 0:00:08" " 0:00:03" " 0:00:07" 0
"04/Nov/22 12:04" " 0:00:16" " 0:00:03" " 0:00:08" 0
"04/Nov/22 12:35" " 0:00:12" " 0:00:03" " 0:00:08" 0
"04/Nov/22 13:06" " 0:00:11" " 0:00:04" " 0:00:08" 0
"04/Nov/22 13:36" " 0:00:11" " 0:00:03" " 0:00:07" 0
"04/Nov/22 14:07" " 0:00:12" " 0:00:03" " 0:00:07" 0
"04/Nov/22 14:38" " 0:00:09" " 0:00:07" " 0:00:08" 0
"04/Nov/22 15:08" " 0:00:09" " 0:00:08" " 0:00:08" 0
"04/Nov/22 15:39" " 0:00:08" " 0:00:08" " 0:00:08" 0
"04/Nov/22 16:10" " 0:00:09" " 0:00:07" " 0:00:08" 0
"04/Nov/22 16:40" " 0:00:09" " 0:00:07" " 0:00:08" 0
"04/Nov/22 17:11" " 0:00:09" " 0:00:07" " 0:00:08" 0
"04/Nov/22 17:42" " 0:00:08" " 0:00:07" " 0:00:08" 0
"04/Nov/22 18:13" " 0:00:10" " 0:00:08" " 0:00:09" 0
"04/Nov/22 18:43" " 0:00:10" " 0:00:09" " 0:00:09" 0
"04/Nov/22 19:14" " 0:00:15" " 0:00:08" " 0:00:11" 0
"04/Nov/22 19:45" " 0:00:09" " 0:00:06" " 0:00:08" 0
"04/Nov/22 20:16" " 0:00:10" " 0:00:03" " 0:00:06" 0
"04/Nov/22 20:46" " 0:00:08" " 0:00:07" " 0:00:08" 0
"04/Nov/22 21:17" " 0:00:07" " 0:00:05" " 0:00:06" 0
"04/Nov/22 21:47" " 0:00:07" " 0:00:04" " 0:00:05" 0
"04/Nov/22 22:18" " 0:00:10" " 0:00:03" " 0:00:07" 0
"04/Nov/22 22:48" " 0:00:10" " 0:00:03" " 0:00:06" 0
"04/Nov/22 23:19" " 0:00:10" " 0:00:03" " 0:00:06" 0
"04/Nov/22 23:50" " 0:00:10" " 0:00:03" " 0:00:07" 0
"05/Nov/22 00:20" " 0:00:08" " 0:00:07" " 0:00:07" 0
"05/Nov/22 00:51" " 0:00:10" " 0:00:03" " 0:00:08" 0
"05/Nov/22 01:22" " 0:00:08" " 0:00:07" " 0:00:07" 0
"05/Nov/22 01:52" " 0:00:08" " 0:00:07" " 0:00:08" 0
"05/Nov/22 02:23" " 0:00:08" " 0:00:07" " 0:00:08" 0
"05/Nov/22 02:54" " 0:00:08" " 0:00:07" " 0:00:07" 0
"05/Nov/22 03:24" " 0:00:11" " 0:00:03" " 0:00:07" 0
"05/Nov/22 03:55" " 0:00:07" " 0:00:03" " 0:00:06" 0
"05/Nov/22 04:25" " 0:00:11" " 0:00:03" " 0:00:07" 0
"05/Nov/22 04:56" " 0:00:08" " 0:00:07" " 0:00:07" 0
"05/Nov/22 05:27" " 0:00:08" " 0:00:07" " 0:00:08" 0
"05/Nov/22 05:58" " 0:00:08" " 0:00:07" " 0:00:07" 0
"05/Nov/22 06:28" " 0:00:08" " 0:00:07" " 0:00:08" 0
"05/Nov/22 06:59" " 0:00:08" " 0:00:07" " 0:00:07" 0
"05/Nov/22 07:29" " 0:00:12" " 0:00:02" " 0:00:07" 0
"05/Nov/22 08:00" " 0:00:09" " 0:00:03" " 0:00:06" 0
"05/Nov/22 08:31" " 0:00:12" " 0:00:02" " 0:00:06" 0
"05/Nov/22 09:01" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 09:31" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 10:02" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 10:32" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 11:02" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 11:33" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 12:03" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 12:33" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 13:04" " 0:00:06" " 0:00:03" " 0:00:04" 0
"05/Nov/22 13:34" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 14:04" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 14:35" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 15:05" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 15:35" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 16:06" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 16:36" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 17:06" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 17:36" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 18:07" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 18:37" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 19:07" " 0:00:07" " 0:00:02" " 0:00:04" 0
"05/Nov/22 19:38" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 20:08" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 20:38" " 0:00:06" " 0:00:03" " 0:00:04" 0
"05/Nov/22 21:09" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 21:39" " 0:00:04" " 0:00:03" " 0:00:03" 0
"05/Nov/22 22:09" " 0:00:04" " 0:00:02" " 0:00:03" 0
"05/Nov/22 22:40" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 23:10" " 0:00:04" " 0:00:03" " 0:00:04" 0
"05/Nov/22 23:40" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 00:11" " 0:00:03" " 0:00:02" " 0:00:03" 0
"06/Nov/22 00:41" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 01:11" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 01:42" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 02:12" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 02:42" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 03:13" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 03:43" " 0:00:05" " 0:00:02" " 0:00:03" 0
"06/Nov/22 04:13" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 04:44" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 05:14" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 05:44" " 0:00:04" " 0:00:03" " 0:00:04" 0
"06/Nov/22 06:15" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 06:45" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 07:15" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 07:45" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 08:16" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 08:46" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 09:16" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 09:47" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 10:17" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 10:47" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 11:18" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 11:48" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 12:18" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 12:49" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 13:19" " 0:00:05" " 0:00:02" " 0:00:03" 0
"06/Nov/22 13:49" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 14:19" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 14:50" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 15:20" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 15:50" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 16:21" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 16:51" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 17:21" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 17:52" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 18:22" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 18:52" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 19:23" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 19:53" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 20:23" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 20:53" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 21:24" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 21:54" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 22:24" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 22:55" " 0:00:04" " 0:00:03" " 0:00:03" 0
"06/Nov/22 23:25" " 0:00:04" " 0:00:02" " 0:00:03" 0
"06/Nov/22 23:55" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 00:26" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 00:56" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 01:26" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 01:56" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 02:27" " 0:00:04" " 0:00:03" " 0:00:04" 0
"07/Nov/22 02:57" " 0:00:04" " 0:00:03" " 0:00:03" 0
"07/Nov/22 03:27" " 0:00:04" " 0:00:03" " 0:00:03" 0
"07/Nov/22 03:58" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 04:28" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 04:58" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 05:29" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 05:59" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 06:29" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 07:00" " 0:00:03" " 0:00:02" " 0:00:03" 0
"07/Nov/22 07:30" " 0:00:04" " 0:00:02" " 0:00:03" 0
"07/Nov/22 08:00" " 0:00:04" " 0:00:03" " 0:00:03" 0
"07/Nov/22 08:31" " 0:00:07" " 0:00:02" " 0:00:04" 0
"07/Nov/22 09:01" " 0:00:06" " 0:00:02" " 0:00:04" 0
"07/Nov/22 09:31" " 0:00:08" " 0:00:03" " 0:00:04" 0
"07/Nov/22 10:02" " 0:00:11" " 0:00:03" " 0:00:07" 0
